city,state,lat,lng
arapahoe,NE,40.3027,-99.8997
arapahoe,WY,42.9679,-108.4941
ararat,NC,36.3859,-80.5895
ararat,VA,36.6139,-80.5093
arbela,MO,40.4863,-92.0047
arboles,CO,37.0281,-107.4192
arbon,ID,42.5026,-112.5585
arbovale,WV,38.4546,-79.7934
arbuckle,CA,39.0138,-122.0274
arbyrd,MO,36.0501,-90.2284
arcade,NY,42.563,-78.4134
arcadia,CA,34.13403,-118.03713
arcadia,FL,27.14657,-81.88737
arcadia,IA,42.0573,-95.0371
arcadia,IN,40.1776,-86.0409
arcadia,KS,37.6341,-94.6548
arcadia,LA,32.5556,-92.9245
arcadia,MI,44.5232,-86.2061
arcadia,MO,37.4871,-90.6062
arcadia,NE,41.4293,-99.1205
arcadia,OH,41.1116,-83.5019
arcadia,OK,35.6543,-97.3243
arcadia,PA,40.7817,-78.8536
arcadia,SC,34.9572,-81.9916
arcadia,WI,44.2539,-91.4805
arcanum,OH,39.9888,-84.5312
arcata,CA,40.87135,-124.08105
arch cape,OR,45.8109,-123.963
archbald,PA,41.4876,-75.5334
archbold,OH,41.5333,-84.3048
archer,FL,29.5597,-82.5108
archer,IA,43.1179,-95.7417
archer,NE,41.1782,-98.1182
archer city,TX,33.5562,-98.6249
archibald,LA,32.3632,-91.7693
archie,MO,38.4986,-94.363
arco,ID,43.6355,-113.3176
arco,MN,44.4091,-96.1999
arcola,IL,39.687,-88.3037
arcola,IN,41.1038,-85.2925
arcola,MO,37.5512,-93.8619
arcola,MS,33.2698,-90.8798
arctic village,AK,68.1269,-145.5378
ardara,PA,40.3578,-79.735
arden,NC,35.4637,-82.5354
arden,NY,41.2745,-74.1529
ardenvoir,WA,47.7373,-120.369
ardmore,AL,34.9804,-86.8346
ardmore,OK,34.2066,-97.1903
ardmore,PA,40.002,-75.2966
ardmore,TN,35.0574,-86.8796
ardsley,NY,41.0113,-73.8413
ardsley on hudson,NY,41.0259,-73.8718
aredale,IA,42.8318,-93.021
arena,WI,43.1521,-89.9386
arenas valley,NM,32.7839,-108.1854
arendtsville,PA,39.9236,-77.3001
arenzville,IL,39.8979,-90.3636
argenta,IL,39.934,-88.8052
argillite,KY,38.4322,-82.8094
argonia,KS,37.284,-97.7557
argonne,WI,45.7118,-88.8104
argos,IN,41.2308,-86.2506
argusville,ND,47.1066,-96.9058
argyle,FL,30.7056,-86.0314
argyle,GA,31.0744,-82.644
argyle,IA,40.5317,-91.5663
argyle,MI,43.5589,-82.9455
argyle,MN,48.3314,-96.8671
argyle,MO,38.2986,-92.0155
argyle,NY,43.2381,-73.4641
argyle,TX,33.1062,-97.16
argyle,WI,42.6955,-89.8598
ariel,WA,45.9952,-122.4677
arimo,ID,42.56,-112.1746
arion,IA,41.9504,-95.4623
aripeka,FL,28.4302,-82.6616
arispe,IA,40.9314,-94.2193
aristes,PA,40.8167,-76.3503
ariton,AL,31.583,-85.7077
arivaca,AZ,31.5885,-111.316
arizona city,AZ,32.7559,-111.671
arjay,KY,36.8283,-83.6415
ark,VA,37.4323,-76.6016
arkabutla,MS,34.6863,-90.1068
arkadelphia,AR,34.11903,-93.05887
arkansas city,AR,33.6143,-91.2325
arkansas city,KS,37.0676,-97.0357
arkansaw,WI,44.6267,-92.0566
arkdale,WI,44.0529,-89.8962
arkoma,OK,35.3434,-94.4403
arkport,NY,42.4225,-77.6918
arkville,NY,42.1417,-74.5721
arlee,MT,47.186,-114.076
arley,AL,34.0632,-87.1828
arlington,AL,32.0668,-87.5597
arlington,AZ,33.3133,-112.7891
arlington,CO,38.4068,-103.3697
arlington,GA,31.442,-84.7241
arlington,IA,42.7338,-91.6668
arlington,IL,41.4437,-89.2219
arlington,IN,39.6488,-85.5828
arlington,KS,37.8598,-98.159
arlington,KY,36.7903,-89.0128
arlington,MA,42.4182,-71.16585
arlington,MN,44.6153,-94.0762
arlington,NE,41.4417,-96.307
arlington,OH,40.8761,-83.6685
arlington,OR,45.6664,-120.1971
arlington,SD,44.3668,-97.0687
arlington,TN,35.2752,-89.7295
arlington,TX,32.71957,-97.1604
arlington,VA,38.87433,-77.09769
arlington,VT,43.0857,-73.1594
arlington,WA,48.1829,-122.1121
arlington,WI,43.3269,-89.3631
arlington heights,IL,42.0881,-87.9818
arlington heights,MA,42.4204,-71.1801
arma,KS,37.5573,-94.6949
armada,MI,42.8409,-82.8899
armagh,PA,40.4603,-79.0097
armbrust,PA,40.2237,-79.5512
armington,IL,40.3613,-89.3231
arminto,WY,43.1789,-107.2576
armona,CA,36.3095,-119.7053
armonk,NY,41.136,-73.7009
armorel,AR,35.9201,-89.7981
armour,SD,43.316,-98.3414
armstrong,IA,43.4024,-94.4853
armstrong,IL,40.2175,-87.8943
armstrong,MO,39.2566,-92.709
armstrong,TX,26.8698,-97.7698
armstrong creek,WI,45.6726,-88.4908
armuchee,GA,34.4411,-85.1843
arnaudville,LA,30.3981,-91.9263
arnegard,ND,47.8088,-103.4538
arnett,OK,36.0522,-99.6514
arnett,WV,37.8334,-81.4301
arnold,CA,38.3086,-120.268
arnold,KS,38.6403,-100.0462
arnold,MD,39.0476,-76.4941
arnold,MI,46.0508,-87.4921
arnold,MO,38.4305,-90.387
arnold,NE,41.4456,-100.1567
arnold afb,TN,35.4976,-86.0748
arnolds park,IA,43.3637,-95.1282
arnoldsburg,WV,38.8227,-81.1551
arnoldsville,GA,33.8803,-83.2341
arnot,PA,41.6626,-77.123
arock,OR,42.9156,-117.498
aroda,VA,38.3256,-78.2366
aroma park,IL,41.0798,-87.8114
aromas,CA,36.8769,-121.6324
arona,PA,40.268,-79.6591
arp,TX,32.2418,-95.0639
arpin,WI,44.5419,-90.037
arrey,NM,32.8487,-107.3192
arriba,CO,39.3025,-103.271
arrington,TN,35.8566,-86.6633
arrington,VA,37.6902,-78.9479
arrow rock,MO,39.0694,-92.9487
arrowsmith,IL,40.412,-88.6296
arroyo grande,CA,35.14235,-120.5279
arroyo hondo,NM,36.5796,-105.6873
arroyo seco,NM,36.52,-105.534
art,TX,30.767,-99.0486
artemas,PA,39.7575,-78.4031
artemus,KY,36.8388,-83.8329
artesia,CA,33.8656,-118.0781
artesia,MS,33.4115,-88.6443
artesia,NM,32.796,-104.36775
artesia wells,TX,28.2639,-99.2802
artesian,SD,44.021,-98.0114
arthur,IA,42.3363,-95.3675
arthur,IL,39.7077,-88.4555
arthur,ND,47.1048,-97.2097
arthur,NE,41.574,-101.6931
arthur,TN,36.5481,-83.6707
arthur city,TX,33.8643,-95.6111
arthurdale,WV,39.4951,-79.8151
artie,WV,37.94,-81.3545
artois,CA,39.6197,-122.1927
arvada,CO,39.8212,-105.10553
arvada,WY,44.6899,-106.1092
arverne,NY,40.5923,-73.7933
arvilla,ND,47.9093,-97.4871
arvin,CA,35.1966,-118.8336
arvonia,VA,37.6714,-78.3889
ary,KY,37.3638,-83.1546
asbury,MO,37.2942,-94.5655
asbury,NJ,40.695,-75.0281
asbury,WV,37.8313,-80.5747
asbury park,NJ,40.2507,-74.0486
ascutney,VT,43.4107,-72.4298
ash,NC,34.0659,-78.5056
ash flat,AR,36.2201,-91.6421
ash fork,AZ,35.215,-112.5027
ash grove,MO,37.316,-93.5781
ashaway,RI,41.4231,-71.7837
ashburn,GA,31.7059,-83.6608
ashburn,MO,39.561,-91.1844
ashburn,VA,39.04512,-77.53543
ashburnham,MA,42.6496,-71.9267
ashby,MA,42.6745,-71.8174
ashby,MN,46.0781,-95.8214
ashby,NE,41.9776,-101.9636
ashcamp,KY,37.2589,-82.4613
ashdown,AR,33.6787,-94.1351
asheboro,NC,35.72007,-79.78693
asher,KY,37.0114,-83.4553
asher,OK,34.9849,-96.8763
asherton,TX,28.4364,-99.7486
asheville,NC,35.60044,-82.54426
ashfield,MA,42.5232,-72.811
ashfield,PA,40.7841,-75.7083
ashford,AL,31.1888,-85.2535
ashford,CT,41.889,-72.1476
ashford,WA,46.7531,-121.9898
ashford,WV,38.1823,-81.7113
ashippun,WI,43.2119,-88.5162
ashkum,IL,40.8844,-87.9411
ashland,AL,33.2474,-85.829
ashland,IL,39.9386,-90.0792
ashland,KS,37.1823,-99.759
ashland,KY,38.40865,-82.68825
ashland,LA,32.1378,-93.0906
ashland,MA,42.2539,-71.4583
ashland,ME,46.6184,-68.3876
ashland,MO,38.7878,-92.2537
ashland,MS,34.8346,-89.1427
ashland,MT,45.58855,-106.27525
ashland,NE,41.0541,-96.3904
ashland,NH,43.7034,-71.6121
ashland,NY,42.3037,-74.3335
ashland,OH,40.8559,-82.3189
ashland,OR,42.1885,-122.693
ashland,PA,40.7732,-76.343
ashland,VA,37.7395,-77.4784
ashland,WI,46.5586,-90.7388
ashland city,TN,36.2731,-87.0447
ashley,IL,38.306,-89.2311
ashley,IN,41.5347,-85.0504
ashley,MI,43.1891,-84.488
ashley,ND,46.0537,-99.3164
ashley,OH,40.4163,-82.9542
ashley falls,MA,42.0596,-73.3202
ashmore,IL,39.5254,-88.0341
ashtabula,OH,41.8665,-80.79225
ashton,IA,43.3053,-95.7655
ashton,ID,44.0153,-111.4253
ashton,IL,41.8643,-89.2086
ashton,MD,39.151,-76.9924
ashton,NE,41.2672,-98.8034
ashton,SD,45.0465,-98.3973
ashton,WV,38.6032,-82.1123
ashuelot,NH,42.7851,-72.4349
ashville,AL,33.8374,-86.2552
ashville,NY,42.1084,-79.4056
ashville,OH,39.7316,-82.9446
ashville,PA,40.5513,-78.5346
ashwood,OR,44.7195,-120.7192
askov,MN,46.1964,-92.7528
asotin,WA,46.1343,-117.0015
aspen,CO,39.20925,-106.8532
aspermont,TX,33.1301,-100.2344
aspers,PA,39.9765,-77.2287
aspinwall,IA,41.9119,-95.1356
assaria,KS,38.6676,-97.6203
assawoman,VA,37.8658,-75.5277
assonet,MA,41.7975,-71.0607
assumption,IL,39.5095,-89.0398
astatula,FL,28.7088,-81.7195
aston,PA,39.8643,-75.4332
astor,FL,29.165,-81.5399
astoria,IL,40.2311,-90.3443
astoria,NY,40.7676,-73.92048
astoria,OR,46.1558,-123.798
astoria,SD,44.5735,-96.5416
atalissa,IA,41.5614,-91.1748
atascadero,CA,35.4518,-120.71665
atascosa,TX,29.2705,-98.7421
atchison,KS,39.5594,-95.1304
atco,NJ,39.76,-74.8665
atglen,PA,39.9458,-75.9703
athelstane,WI,45.4228,-88.1753
athena,OR,45.8289,-118.4971
athens,AL,34.8144,-86.98715
athens,GA,33.95448,-83.38565
athens,IL,39.9917,-89.6684
athens,IN,41.0537,-86.1253
athens,LA,32.6451,-93.0239
athens,ME,44.9388,-69.6695
athens,MI,42.103,-85.2317
athens,NY,42.2736,-73.8152
athens,OH,39.3178,-82.102
athens,PA,41.949,-76.4889
athens,TN,35.45015,-84.59865
athens,TX,32.2043,-95.8166
athens,WI,44.9823,-90.0078
athens,WV,37.4323,-80.9974
atherton,CA,37.4563,-122.2002
athol,ID,47.9267,-116.7318
athol,KS,39.7719,-98.9077
athol,MA,42.5959,-72.2267
athol,NY,43.4839,-73.8817
athol springs,NY,42.7684,-78.8871
atka,AK,52.1961,-174.2006
atkins,AR,35.2449,-92.9507
atkins,IA,41.9881,-91.876
atkins,VA,36.8665,-81.4048
atkinson,IL,41.4162,-90.0225
atkinson,NC,34.5304,-78.1671
atkinson,NE,42.5483,-98.9761
atkinson,NH,42.837,-71.1603
atlanta,GA,33.81708,-84.38023
atlanta,ID,43.8479,-115.2538
atlanta,IL,40.2586,-89.23
atlanta,IN,40.2103,-86.019
atlanta,KS,37.4343,-96.7661
atlanta,LA,31.776,-92.7958
atlanta,MI,44.9924,-84.148
atlanta,MO,39.9146,-92.475
atlanta,NE,40.3667,-99.4732
atlanta,NY,42.5596,-77.4669
atlanta,TX,33.109,-94.1646
atlantic,IA,41.4003,-95.0101
atlantic,NC,34.8888,-76.3521
atlantic,PA,41.5333,-80.2863
atlantic,VA,37.9073,-75.5089
atlantic beach,FL,30.3483,-81.4159
atlantic beach,NC,34.6991,-76.7402
atlantic beach,NY,40.5887,-73.7255
atlantic city,NJ,39.365,-74.42583
atlantic highlands,NJ,40.4015,-74.0309
atlantic mine,MI,47.0937,-88.6613
atlas,MI,42.94,-83.5369
atlasburg,PA,40.3413,-80.3822
atmore,AL,31.03227,-87.4928
atoka,OK,34.3445,-96.1418
atoka,TN,35.4412,-89.7781
atomic city,ID,43.4449,-112.8128
atqasuk,AK,70.4947,-157.4411
attalla,AL,34.0296,-86.0967
attapulgus,GA,30.7493,-84.4846
attica,IN,40.2811,-87.2241
attica,KS,37.2528,-98.2264
attica,MI,43.0547,-83.1668
attica,NY,42.8499,-78.2798
attica,OH,41.0773,-82.9032
attleboro,MA,41.9296,-71.3009
attleboro falls,MA,41.9726,-71.3082
atwater,CA,37.3489,-120.6028
atwater,MN,45.1116,-94.7938
atwater,OH,41.0335,-81.1985
atwood,CA,33.8674,-117.831
atwood,CO,40.5082,-103.2749
atwood,IL,39.8044,-88.4494
atwood,IN,41.254,-85.9697
atwood,KS,39.7926,-101.0318
atwood,OK,34.9562,-96.3386
atwood,TN,35.9663,-88.6247
au gres,MI,44.0338,-83.702
au sable forks,NY,44.4499,-73.6857
au train,MI,46.4446,-86.9115
auberry,CA,37.0726,-119.4572
aubrey,AR,34.7195,-90.8969
aubrey,TX,33.292,-96.9879
auburn,AL,32.58313,-85.4893
auburn,CA,38.93243,-121.08047
auburn,GA,34.0191,-83.8261
auburn,IA,42.2763,-94.8711
auburn,IL,39.5918,-89.744
auburn,IN,41.359,-85.0468
auburn,KS,38.9167,-95.8199
auburn,KY,36.8818,-86.7198
auburn,MA,42.2055,-71.8391
auburn,ME,44.16293,-70.23933
auburn,MI,43.608,-84.1027
auburn,NE,40.3789,-95.8526
auburn,NH,42.9925,-71.3449
auburn,NY,42.93113,-76.56493
auburn,PA,40.5962,-76.1344
auburn,WA,47.30265,-122.19962
auburn,WV,39.0864,-80.8837
auburn,WY,42.8051,-110.9944
auburn hills,MI,42.6592,-83.3119
auburn university,AL,32.6024,-85.4873
auburndale,FL,28.0724,-81.8122
auburndale,MA,42.3441,-71.248
auburndale,WI,44.6378,-90.0136
auburntown,TN,35.9338,-86.1126
audubon,IA,41.73,-94.9164
audubon,MN,46.8719,-95.9881
audubon,NJ,39.891,-75.0724
audubon,PA,40.2119,-75.3559
augusta,AR,35.2788,-91.3527
augusta,GA,33.43296,-82.07515
augusta,IL,40.2341,-90.9554
augusta,KS,37.6836,-96.9648
augusta,KY,38.763,-83.9954
augusta,ME,44.33484,-69.77908
augusta,MI,42.3563,-85.354
augusta,MO,38.5728,-90.8815
augusta,MT,47.4537,-112.3883
augusta,NJ,41.1451,-74.6848
augusta,OH,40.686,-81.0219
augusta,WI,44.6947,-91.1232
augusta,WV,39.2998,-78.5931
augusta springs,VA,38.1025,-79.3195
auke bay,AK,58.4494,-134.7003
aulander,NC,36.1475,-77.1141
ault,CO,40.5938,-104.7356
aultman,PA,40.5698,-79.2617
aumsville,OR,44.8313,-122.8517
aurelia,IA,42.6912,-95.4381
auriesville,NY,42.9295,-74.3165
aurora,CO,39.70912,-104.70596
aurora,IA,42.6203,-91.7335
aurora,IL,41.7715,-88.26696
aurora,IN,39.0719,-84.9452
aurora,KS,39.4472,-97.5304
aurora,ME,44.8861,-68.2959
aurora,MN,47.4951,-92.2415
aurora,MO,36.9709,-93.718
aurora,NC,35.3023,-76.7994
aurora,NE,40.8528,-98.0201
aurora,NY,42.7472,-76.6775
aurora,OH,41.3176,-81.3454
aurora,OR,45.2284,-122.8039
aurora,SD,44.2838,-96.7043
aurora,UT,38.9222,-111.9341
aurora,WV,39.3181,-79.5764
austell,GA,33.81035,-84.61295
austerlitz,NY,42.3223,-73.455
austin,AR,34.9921,-91.9798
austin,CO,38.7975,-107.9738
austin,IN,38.7478,-85.7962
austin,KY,36.8124,-85.985
austin,MN,43.6695,-92.9784
austin,NV,39.508,-117.0811
austin,PA,41.6296,-78.0908
austin,TX,30.30944,-97.76229
austinburg,OH,41.7554,-80.8584
austinville,IA,42.5824,-92.9599
austinville,VA,36.8195,-80.8583
austwell,TX,28.4023,-96.853
autaugaville,AL,32.4625,-86.7149
autryville,NC,35.0997,-78.6021
auxier,KY,37.737,-82.7582
auxvasse,MO,39.0122,-91.8858
ava,IL,37.8793,-89.4654
ava,MO,36.9407,-92.6765
ava,NY,43.3445,-75.4509
ava,OH,39.8317,-81.5748
avalon,CA,33.332,-118.3437
avalon,NJ,39.0951,-74.7262
avalon,TX,32.2054,-96.79
avalon,WI,42.6593,-88.8307
avant,OK,36.4901,-96.0616
avawam,KY,37.2254,-83.2736
avella,PA,40.2734,-80.4565
avenal,CA,35.9877,-120.1227
avenel,NJ,40.5826,-74.2785
avenue,MD,38.2826,-76.7466
avera,GA,33.141,-82.515
averill,VT,44.9981,-71.7104
averill park,NY,42.6365,-73.5504
avery,CA,38.2044,-120.3688
avery,ID,47.2714,-115.866
avery,TX,33.5339,-94.7867
avery island,LA,29.8981,-91.9062
avila beach,CA,35.18,-120.7318
avilla,IN,41.3689,-85.2414
avilla,MO,37.1953,-94.1297
avinger,TX,32.8485,-94.5795
avis,PA,41.186,-77.3162
aviston,IL,38.6089,-89.6034
avoca,AR,36.4047,-94.0713
avoca,IA,41.4768,-95.3509
avoca,IN,38.9132,-86.5489
avoca,MI,43.0752,-82.6955
avoca,MN,43.9706,-95.6002
avoca,NE,40.8159,-96.0957
avoca,NY,42.3679,-77.4641
avoca,TX,32.8832,-99.6964
avoca,WI,43.1571,-90.2889
avon,CO,39.6313,-106.5108
avon,CT,41.7905,-72.8653
avon,IL,40.6549,-90.4461
avon,IN,39.7629,-86.3996
avon,MA,42.1258,-71.0437
avon,MN,45.6122,-94.436
avon,MS,33.2301,-91.0473
avon,MT,46.5972,-112.602
avon,NC,35.3521,-75.5104
avon,NY,42.903,-77.7274
avon,OH,41.4467,-82.0204
avon,SD,43.0397,-98.0283
avon by the sea,NJ,40.1918,-74.0167
avon lake,OH,41.5019,-82.0111
avon park,FL,27.598,-81.50385
avondale,AZ,33.4549,-112.32655
avondale,CO,38.1025,-104.5298
avondale,PA,39.8219,-75.7687
avondale,WV,37.4126,-81.7843
avondale estates,GA,33.7717,-84.2607
avonmore,PA,40.5221,-79.4853
awendaw,SC,33.0063,-79.6561
axis,AL,30.9394,-88.0159
axson,GA,31.3035,-82.7319
axtell,KS,39.8707,-96.2676
axtell,NE,40.5269,-99.1169
axtell,TX,31.661,-96.9882
axtell,UT,39.0532,-111.8243
axton,VA,36.6596,-79.712
ayden,NC,35.4565,-77.4051
aydlett,NC,36.3045,-75.9029
ayer,MA,42.5591,-71.5788
aylett,VA,37.8221,-77.1885
aynor,SC,33.9823,-79.1777
ayr,ND,47.0139,-97.4629
ayr,NE,40.4411,-98.439
ayrshire,IA,43.037,-94.8478
azalea,OR,42.845,-123.155
azalia,MI,42.0082,-83.6643
azle,TX,32.8996,-97.5524
aztec,NM,36.8205,-108.011
azusa,CA,34.1248,-117.9031
babb,MT,48.8788,-113.3681
babbitt,MN,47.7091,-91.957
babcock,WI,44.3031,-90.0986
babson park,FL,27.8163,-81.5139
babson park,MA,42.2987,-71.2595
babylon,NY,40.6957,-73.3257
backus,MN,46.8699,-94.3959
bacliff,TX,29.5055,-94.9893
baconton,GA,31.3878,-84.1135
bacova,VA,38.054,-79.8437
bad axe,MI,43.8067,-83.0054
baden,PA,40.6416,-80.1985
badger,CA,36.6313,-119.0132
badger,IA,42.6144,-94.1461
badger,MN,48.7913,-96.0965
badger,SD,44.4918,-97.2184
badin,NC,35.406,-80.1167
bagdad,AZ,34.5785,-113.1755
bagdad,FL,30.5986,-87.0315
bagdad,KY,38.2608,-85.0651
baggs,WY,41.0312,-107.6687
bagley,IA,41.8341,-94.4415
bagley,MN,47.487,-95.4133
bagley,WI,42.9207,-91.0685
bagwell,TX,33.8361,-95.1487
bahama,NC,36.1566,-78.8903
bailey,CO,39.4482,-105.4693
bailey,MI,43.2768,-85.8313
bailey,MS,32.4676,-88.7228
bailey,NC,35.8072,-78.0892
bailey,TX,33.43,-96.1662
bailey island,ME,43.7341,-69.9952
baileys harbor,WI,45.0565,-87.1676
baileyton,AL,34.2683,-86.6213
baileyville,IL,42.1905,-89.5939
baileyville,KS,39.8816,-96.1801
baileyville,ME,45.1035,-67.4722
bainbridge,GA,30.90883,-84.57597
bainbridge,IN,39.7612,-86.812
bainbridge,NY,42.312,-75.4894
bainbridge,OH,39.2131,-83.2763
bainbridge,PA,40.1086,-76.6726
bainbridge island,WA,47.6478,-122.538
bainville,MT,48.158,-104.1995
baird,TX,32.3916,-99.3777
bairdford,PA,40.6312,-79.8814
bairoil,WY,42.2327,-107.5633
baisden,WV,37.584,-81.9051
baker,CA,35.3606,-116.0638
baker,FL,30.8316,-86.677
baker,LA,30.54865,-91.11165
baker,MT,46.3552,-104.2667
baker,NV,38.9559,-114.2438
baker,WV,39.0656,-78.7748
baker city,OR,44.7749,-117.8344
bakers mills,NY,43.6148,-74.0249
bakersfield,CA,35.33482,-118.98569
bakersfield,MO,36.5332,-92.1507
bakersfield,VT,44.7914,-72.7697
bakerstown,PA,40.6478,-79.931
bakersville,NC,36.0286,-82.1711
bakersville,OH,40.3572,-81.6436
bakerton,WV,39.3159,-77.8772
bakewell,TN,35.3452,-85.138
bala cynwyd,PA,40.0118,-75.2342
balaton,MN,44.2253,-95.8838
balch springs,TX,32.7287,-96.6228
bald knob,AR,35.3113,-91.5502
baldwin,GA,34.4574,-83.476
baldwin,IA,42.0732,-90.82
baldwin,IL,38.1754,-89.8414
baldwin,LA,29.8488,-91.5458
baldwin,MD,39.5194,-76.4927
baldwin,MI,43.8894,-85.8819
baldwin,ND,46.9543,-100.7615
baldwin,NY,40.6548,-73.6097
baldwin,WI,44.9657,-92.3655
baldwin city,KS,38.7953,-95.2276
baldwin park,CA,34.0964,-117.9682
baldwin place,NY,41.3421,-73.7454
baldwinsville,NY,43.162,-76.3237
baldwinville,MA,42.5936,-72.0646
baldwyn,MS,34.528,-88.6375
balfour,ND,47.9685,-100.5209
balko,OK,36.5996,-100.7103
ball,LA,31.4151,-92.3945
ball ground,GA,34.3393,-84.3758
ballantine,MT,45.9547,-108.1231
ballard,WV,37.498,-80.7614
ballentine,SC,34.1265,-81.2348
ballico,CA,37.4548,-120.6931
ballinger,TX,31.7468,-99.9589
ballouville,CT,41.8768,-71.8612
ballston lake,NY,42.9192,-73.8552
ballston spa,NY,43.005,-73.8486
ballwin,MO,38.59408,-90.54442
bally,PA,40.405,-75.5769
balm,FL,27.7648,-82.2734
balmorhea,TX,30.9843,-103.7446
balsam,NC,35.4268,-83.0851
balsam grove,NC,35.2298,-82.8779
balsam lake,WI,45.4588,-92.415
balta,ND,48.1667,-100.0371
baltic,CT,41.6263,-72.0775
baltic,OH,40.4476,-81.6792
baltic,SD,43.7309,-96.7563
baltimore,MD,39.30186,-76.621
baltimore,OH,39.8645,-82.624
bamberg,SC,33.2779,-81.0177
banco,VA,38.4512,-78.2817
bancroft,IA,43.2935,-94.2108
bancroft,ID,42.7205,-111.8429
bancroft,MI,42.882,-84.1207
bancroft,NE,42.0267,-96.6171
bancroft,WI,44.3065,-89.5304
bancroft,WV,38.5086,-81.841
bandana,KY,37.1459,-88.9455
bandera,TX,29.7276,-99.0453
bandon,OR,43.0968,-124.4037
bandy,VA,37.1661,-81.6508
bangall,NY,41.8756,-73.6912
bangor,CA,39.3885,-121.4052
bangor,ME,44.8127,-68.7848
bangor,MI,42.3312,-86.1311
bangor,PA,40.853,-75.1718
bangor,WI,43.8687,-90.9809
bangs,TX,31.7503,-99.1568
banks,AL,31.8368,-85.7998
banks,AR,33.5497,-92.2604
banks,ID,44.0804,-116.124
banks,OR,45.6535,-123.121
bankston,AL,33.7008,-87.6897
banner,KY,37.5707,-82.6806
banner,MS,34.0949,-89.4154
banner,WY,44.6003,-106.7954
banner elk,NC,36.1705,-81.8412
banning,CA,33.9282,-116.8899
bannister,MI,43.1615,-84.3597
bannock,OH,40.1032,-80.9756
banquete,TX,27.8051,-97.7922
bantam,CT,41.7215,-73.252
bantry,ND,48.5351,-100.5954
bapchule,AZ,33.1405,-111.9128
baptistown,NJ,40.5218,-75.006
bar harbor,ME,44.3738,-68.2448
bar mills,ME,43.6131,-70.5498
baraboo,WI,43.4825,-89.7462
baraga,MI,46.8048,-88.5758
barataria,LA,29.6964,-90.1122
barbeau,MI,46.2848,-84.2173
barberton,OH,41.0197,-81.6212
barberville,FL,29.2005,-81.4065
barboursville,VA,38.2095,-78.3098
barboursville,WV,38.3893,-82.296
barbourville,KY,36.8665,-83.8888
barclay,MD,39.1299,-75.8601
barco,NC,36.3588,-75.9793
bard,CA,32.7822,-114.5619
bard,NM,35.1303,-103.1605
bardolph,IL,40.495,-90.5646
bardstown,KY,37.8083,-85.4613
bardwell,KY,36.8634,-89.0209
bardwell,TX,32.2731,-96.703
bargersville,IN,39.5,-86.1797
barhamsville,VA,37.4617,-76.8321
baring,MO,40.2509,-92.2311
baring,WA,47.7671,-121.4814
barium springs,NC,35.7192,-80.8991
bark river,MI,45.6956,-87.2073
barker,NY,43.3368,-78.542
barker,TX,29.7844,-95.6849
barkhamsted,CT,41.9293,-72.914
barksdale,TX,29.8282,-100.105
barksdale afb,LA,32.5137,-93.6404
barling,AR,35.333,-94.3082
barlow,KY,37.0493,-89.0408
barlow,OH,39.3987,-81.6649
barnard,KS,39.1816,-98.0711
barnard,MO,40.1862,-94.8056
barnard,SD,45.7325,-98.4965
barnard,VT,43.7287,-72.619
barnardsville,NC,35.7748,-82.4567
barnegat,NJ,39.7552,-74.247
barnegat light,NJ,39.7512,-74.1146
barnes,KS,39.6841,-96.8676
barnes city,IA,41.4883,-92.4703
barneston,NE,40.0483,-96.577
barnesville,GA,33.0457,-84.1515
barnesville,MD,39.2233,-77.3764
barnesville,MN,46.6522,-96.4198
barnesville,NC,34.4088,-79.0467
barnesville,OH,39.9853,-81.1375
barnesville,PA,40.8138,-76.0611
barnet,VT,44.3179,-72.0783
barnett,MO,38.3967,-92.6686
barneveld,NY,43.2237,-75.1612
barneveld,WI,43.0158,-89.9042
barney,GA,31.0074,-83.5219
barney,ND,46.2496,-96.9708
barnhart,MO,38.3384,-90.4142
barnhart,TX,31.1596,-101.1918
barnhill,IL,38.2845,-88.3642
barnsdall,OK,36.5429,-96.1318
barnstable,MA,41.6983,-70.3001
barnstead,NH,43.3349,-71.2887
barnum,IA,42.5159,-94.3703
barnum,MN,46.5196,-92.6292
barnwell,SC,33.2335,-81.3523
baroda,MI,41.9488,-86.4913
barrackville,WV,39.5052,-80.1725
barre,MA,42.4097,-72.1084
barre,VT,44.1945,-72.4936
barren springs,VA,36.9078,-80.809
barrett,MN,45.8996,-95.8754
barrington,IL,42.2421,-87.8742
barrington,NH,43.2027,-71.0377
barrington,NJ,39.8651,-75.0564
barrington,RI,41.7443,-71.3175
barron,WI,45.4005,-91.85
barronett,WI,45.619,-92.0196
barrow,AK,71.2346,-156.8174
barry,IL,39.7047,-91.0265
barry,MN,45.5593,-96.5589
barry,TX,32.1014,-96.6251
